player_name,age,club,matches_used,shot_stopping_score,handling_score,distribution_score,sweeping_score,reliability_score,consistency_score,current_score,current_rank,success_probability,potential_score,potential_rank,confidence_score,similar_gk_1,similarity_score_1,similar_gk_1_young_age,similar_gk_1_shot_stopping,similar_gk_1_handling,similar_gk_1_distribution,similar_gk_1_sweeping,similar_gk_1_reliability,similar_gk_2,similarity_score_2,similar_gk_3,similarity_score_3
Dominik Holec,31.0,FC Banik Ostrau,29,54.25717796856322,48.129759837821574,53.02574488892578,53.394148294764605,55.83017872537437,43.561577721814324,52.5404965521142,25,,,,51.73513998321097,,,,,,,,,,,,
Tom Ritzy Hülsmann,21.0,TSV Hartberg,19,53.60841994566204,55.19333268784277,47.493442941323956,42.163310685005555,58.054336944500314,45.48051523554128,52.34643318164344,26,0.97402996,97.40299,21.0,68.8953321907827,Antonín Kinský,0.9978317134639089,22.0,51.88404653057087,53.3514087554018,47.5857205047183,49.69453672187339,56.317255831060976,Hervé Koffi,0.997095144546884,Andrea Hoxha,0.9968575706679053
Justin Ospelt,26.0,Sportfreunde Siegen,7,53.18151589992027,51.90555774992563,56.02445609675316,55.501352059804574,48.39021502111463,44.87750999319878,52.211288444337505,27,0.0011692563,0.11692563,105.0,52.76439529905457,Nacho Miras,0.9993009200419105,28.0,48.7938091651079,47.71209134733794,49.31243331379464,47.810417360875455,43.66765289912867,Hidde Jurjus,0.9988012581309484,Jari De Busser,0.9986787186033012
Franz Stolz,25.0,Grazer AK 1902,4,51.198314456636474,56.68685666062665,56.61609317765746,46.93261455492308,50.56959951096342,44.05372109190335,52.19914705804505,28,0.04458091,4.4580913,66.0,48.475307707061326,Taishi Brandon Nozawa,0.9976798010706661,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,Brent Gabriël,0.9975370843070562,Nacho Miras,0.9973689192379767
Ennio van der Gouw,26.0,Rio Ave FC,3,52.64928550018691,53.703064511682015,42.52739734523486,56.12372435695794,56.29152869605896,47.03686495179376,52.13702957667499,29,0.5024596,50.24596,54.0,48.06260291274558,Matous Trmal,0.9992437706022813,27.0,47.260051870133246,49.682929433036996,42.75705793864761,50.899266064812615,55.028738995062554,Marius Müller,0.9980903964135334,Antonín Kinský,0.9978201757049308
Nick Marsman,35.0,ADO Den Haag,23,51.25522332942366,54.004800005248114,55.72083586479775,56.51597319452311,48.53547039394944,43.02879916864906,52.045783736271034,30,,,,43.57530641726139,,,,,,,,,,,,
Justin Heekeren,25.0,FC Schalke 04,23,49.62744160665435,54.85086182092456,54.32368918213132,51.0667898401093,53.09501459610106,45.790947230949364,52.02218748827953,31,0.9942275,99.42275,8.0,74.38294958838438,Taishi Brandon Nozawa,0.9994147079613847,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,Kamil Grabara,0.9992461150063852,Brent Gabriël,0.9992390522755202
Jakub Markovic,24.0,SK Slavia Prag,10,52.85764089260689,54.86285499805493,44.67927215507656,45.309570269912136,58.32801214593566,45.204907983720574,51.988558946018905,32,0.0024531551,0.2453155,91.0,56.83741603371047,Antonín Kinský,0.9988609302844949,22.0,51.88404653057087,53.3514087554018,47.5857205047183,49.69453672187339,56.317255831060976,Hervé Koffi,0.9979525701730494,Marius Müller,0.9974475300685517
Lionel Mpasi-Nzau,31.0,Le Havre AC,3,49.34079629386028,48.18596580172103,48.852254248407206,57.01852548217175,61.90544678884628,41.09622366169651,51.905023274834626,33,,,,16.32886709850895,,,,,,,,,,,,
Luca Petzold,24.0,Bahlinger SC,18,51.82945462632038,52.53799042114605,50.40597941016682,49.17967119833681,54.928455544116545,45.038822582597675,51.77293074143722,34,0.8934336,89.34335,34.0,67.50121777864739,Pavlo Isenko,0.9998385748289723,22.0,49.833201910802565,49.90900482212886,47.524404914199245,48.59824951669898,51.62453686442999,Antonín Kinský,0.9996441438041621,Georgiy Yermakov,0.9994743817536752
Hans Christian Bernat,25.0,Karlsruher SC,17,53.22620239812502,49.98743435008466,44.25189475656755,53.88068659879887,57.520322512645166,44.75579151184888,51.733054540940934,35,0.9273165,92.73165,29.0,66.06739707187003,Matous Trmal,0.9993530112679249,27.0,47.260051870133246,49.682929433036996,42.75705793864761,50.899266064812615,55.028738995062554,Marius Müller,0.9991630738359124,Filip Stanković,0.9988832100610338
Hidde Jurjus,32.0,FC Groningen,7,54.44346239967948,50.95368495495739,45.60764168433706,58.59621564578223,52.02347858299184,40.66601864547755,51.662540176996345,36,,,,21.533138926976598,,,,,,,,,,,,
Maximilian Weisbäcker,24.0,1. FC Schweinfurt 05,7,47.609847981599174,60.04289829236513,52.13752604257154,48.7852939815415,52.104979210866645,43.19939047439177,51.57165772338558,37,0.9032699,90.32699,31.0,52.24076519329152,Brent Gabriël,0.9990577971055511,27.0,49.72605345178301,57.19437178251265,50.296485018336696,52.109707959126325,53.47851953621941,Justin Heekeren,0.9982751579276355,Hervé Koffi,0.9974285167308792
Nacho Miras,28.0,KV Mechelen,18,55.03519381194071,48.298478442938865,49.91202211144253,44.53746646450625,55.70479820592267,45.64081491579459,51.53380418231126,38,,,,37.692244474738374,,,,,,,,,,,,
Andrija Katic,24.0,AS Trencin,15,51.126325618871945,59.28896606159573,54.64298290265995,49.41314906380915,45.02548781456462,42.96357819810309,51.486729712578715,39,0.97801,97.801,17.0,62.7894815475738,Nacho Miras,0.9970085128224019,28.0,48.7938091651079,47.71209134733794,49.31243331379464,47.810417360875455,43.66765289912867,Brent Gabriël,0.9966742986567879,Maximilian Weisbäcker,0.9963579973350976
Thomas Didillon-Hödl,30.0,Willem II Tilburg,30,55.399168067209324,51.13005546934199,55.57588288275524,46.59338670997784,47.000779672975476,44.658954592189104,51.47458628164682,40,,,,53.39768637765673,,,,,,,,,,,,
Patrick Drewes,33.0,VfL Bochum,18,49.185270912799595,45.22713896425027,55.05565480897937,54.00922738883108,58.722824735180815,44.11780020629941,51.41073498427109,41,,,,37.23534006188982,,,,,,,,,,,,
Hervé Koffi,29.0,Angers SCO,24,54.220178096890976,52.74346877900697,49.51515930981702,45.07222724392645,52.1392867279983,43.88274267328228,51.37123828499766,42,,,,45.164822801984684,,,,,,,,,,,,
Samuel Brolin,25.0,Kalmar FF,11,50.05092320129483,54.37421504638399,53.27448444731059,49.31758789979236,51.515653236322514,44.39877568677727,51.33612085834444,43,0.025221303,2.5221303,70.0,57.96280376070516,Taishi Brandon Nozawa,0.9993476215031799,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,Brent Gabriël,0.9992014918524335,Kamil Grabara,0.9991013254449171
Malwin Zok,22.0,FV Illertissen,4,55.180771744701545,53.69287107090976,44.271383162117644,43.72311815551263,53.35762034853025,46.92523056611467,51.32361062547311,44,0.0019527801,0.195278,94.0,49.34022339363508,Hervé Koffi,0.9979334125326516,29.0,52.696353931360704,54.15274124872919,47.40748326499958,49.3595509736496,52.37970963047071,Antonín Kinský,0.9978173185956746,Pavlo Isenko,0.9971813579184086
Florian Wiegele,24.0,FC Viktoria Pilsen,5,56.089959408116655,52.112758165481104,54.8337146368008,43.02034230835863,46.20588053653234,44.33136845352843,51.2343754118701,45,0.0026858782,0.26858783,89.0,49.8658118544962,Marco Bizot,0.9969742121683951,35.0,55.260289444014695,,,,45.52157336777201,Nacho Miras,0.9969391291464069,Andrea Hoxha,0.9960601238622995
Maxim Deman,24.0,SK Beveren,2,51.32928620287651,61.0977911082236,63.60158418410707,40.00447893012998,38.29118872623879,48.340213842120555,51.234278040490516,46,0.0007243565,0.07243565,108.0,46.826192007150695,Andrija Katic,0.9915410692559329,24.0,45.246200331557006,51.7338110413664,57.3644801484022,49.487108187905434,42.67767530386597,Maximilian Weisbäcker,0.9874321265767397,Nacho Miras,0.9867729229521138
Jovan Jovic,23.0,SC Weiche Flensburg 08,4,48.089004449939246,53.73413045847999,50.19474628175282,51.96004646129743,55.12696430090744,46.112632787734334,51.22976851463865,47,0.010699929,1.0699929,77.0,49.147367535612204,Brent Gabriël,0.9994060484787552,27.0,49.72605345178301,57.19437178251265,50.296485018336696,52.109707959126325,53.47851953621941,Pavlo Isenko,0.9993127587729462,Kamil Grabara,0.9993056293441558
Gerónimo Rulli,33.0,Olympique Marseille,48,48.44379538609138,56.37688564181393,58.260678863030286,58.77217800749727,43.07938702827555,42.65347258529708,51.17338640931443,48,,,,52.796041775589124,,,,,,,,,,,,
Jari De Busser,26.0,Go Ahead Eagles Deventer,41,53.29671316911227,53.875566680283626,43.93754182973297,49.82987938781718,53.17137076082873,43.81289651689744,51.16266547804269,49,0.9891894,98.91894,11.0,83.12002067969993,Hervé Koffi,0.9995519224395524,29.0,52.696353931360704,54.15274124872919,47.40748326499958,49.3595509736496,52.37970963047071,Antonín Kinský,0.9992915178568735,Pavlo Isenko,0.9987717321666447
Matous Trmal,27.0,FK Teplice,50,51.76359483494119,52.37443857133174,47.5470244772003,51.112432993727786,53.23189378293361,45.10820391881279,51.14905208822889,50,,,,53.53246117564384,,,,,,,,,,,,
Jean Butez,30.0,Como 1907,46,49.78586622206531,52.567324695174655,57.211272919842386,63.55132845217203,42.54849030648344,44.32120163612906,51.11180673195123,51,,,,53.296360490838715,,,,,,,,,,,,
Brent Gabriël,27.0,SV Zulte Waregem,20,50.01955929137553,51.45678557534782,55.63896045239138,59.22963796107699,45.982585439990245,45.552119679480874,51.04015583842073,52,,,,40.332302570510926,,,,,,,,,,,,
Simon Ngapandouetnbu,22.0,HSC Montpellier,20,53.93365570556695,54.30871011652826,56.90992649949742,47.38305867146471,42.346329612907375,44.17719869289837,50.99475943427322,53,0.008620795,0.8620795,80.0,69.8414879572531,Nacho Miras,0.9976496730221214,28.0,48.7938091651079,47.71209134733794,49.31243331379464,47.810417360875455,43.66765289912867,Andrija Katic,0.9975092128071426,Marco Bizot,0.9970072824424268
Marco Bizot,35.0,Stade Brest 29,59,49.81813544185975,49.0862878698833,52.66512936732571,53.89224589383192,53.576397345360796,44.04554134909216,50.9692487375434,54,,,,53.21366240472765,,,,,,,,,,,,
Youri Schoonderwaldt,25.0,VVV-Venlo,29,48.886038788833474,50.6864773186024,50.54619592761197,60.90651676441041,51.329940419680675,44.379571027145204,50.960654801246754,55,0.012769799,1.2769799,74.0,81.9501260532892,Jari De Busser,0.9994085510967554,26.0,52.08468604486447,52.846583284940664,51.03032658145914,58.927199630940535,50.32700647550509,Jean Butez,0.9989056129190304,Hidde Jurjus,0.9986446438321108
Eric Oelschlägel,30.0,FC St. Pauli II,2,58.10670908096679,55.909987948805785,43.573364849976045,59.83459008273992,39.013647926626916,39.52544864432597,50.912476067363265,56,,,,14.524301259964457,,,,,,,,,,,,
Nick Gillekens,30.0,RFC Seraing,21,49.96854777891601,48.79061989206762,42.9119291767318,49.26264133970728,63.21659045108983,42.01600958750582,50.855860392162086,57,,,,40.604802876251746,,,,,,,,,,,,
Maxime Dupé,33.0,OGC Nizza,7,54.29013581542353,45.46733758569346,46.97603382903108,42.98986486508727,58.32636826887085,45.037319919176234,50.64303947236212,58,,,,22.844529309086205,,,,,,,,,,,,
Jan Olschowsky,24.0,Alemannia Aachen,27,50.79444590134109,52.0223570761222,46.327427895374576,56.018502337396605,51.13298432769778,44.37419093276056,50.6390760158502,59,0.99457633,99.457634,6.0,79.29023534934467,Jari De Busser,0.9993910164519194,26.0,52.08468604486447,52.846583284940664,51.03032658145914,58.927199630940535,50.32700647550509,Jean Butez,0.9992495879079644,Kamil Grabara,0.9991572025917671
Manuel Riemann,37.0,Alemannia Aachen,1,36.96872560113546,57.62026371691867,50.864308536231015,75.27111868162824,51.69366143403063,,50.61016085912797,60,,,,16.333333333333332,,,,,,,,,,,,
Diant Ramaj,24.0,1. FC Heidenheim 1846,21,46.63439808036352,50.8895251312649,47.15766636899145,46.996515741606096,61.68274375782749,46.3456936294429,50.595359412909005,61,0.9956625,99.56625,5.0,71.84600534662894,Marius Müller,0.9985347047656309,32.0,50.618483343805,52.05214980260434,46.71950877803234,53.296794247971604,61.24892877012243,Fabian de Keijzer,0.9979912442651862,Matous Trmal,0.9977037767487904
Ivan Filipovic,31.0,HNK Sibenik,20,50.561754602441894,53.37769123946702,52.2401084953222,50.045561802857975,48.31077500988844,44.86111228779859,50.58984769957772,62,,,,40.12500035300624,,,,,,,,,,,,
Koen Bucker,29.0,Roda JC Kerkrade,23,47.42165450874168,58.41872862724347,50.33737834246201,54.770592271214156,47.07760639388994,43.99314791773074,50.55308673122644,63,,,,43.864611041985896,,,,,,,,,,,,
Louis Lord,22.0,FC Erzgebirge Aue,7,59.47308786826905,45.94922872755285,56.912241506052,39.956685748179254,44.01572959975842,43.26059552885838,50.53045260311162,64,0.09728352,9.728352,62.0,52.106639303216824,Andrea Hoxha,0.9939298032109791,26.0,54.632190511818685,46.781928732438104,51.94897888011032,42.69658991973789,54.98302139277174,Marco Bizot,0.9934087527944016,Nacho Miras,0.9921741751172168
Otto Hindrich,23.0,Legia Warschau,1,60.60660171779821,39.39339828220178,39.39339828220179,39.39339828220179,60.60660171779821,,50.530330085889915,65,0.26601976,26.601976,59.0,46.045037945299065,Fabian de Keijzer,0.9922655583579979,25.0,50.10603685143083,47.51608865431524,40.740750040068384,45.85694801697373,62.03973063982812,Andrea Hoxha,0.9902347585920032,Hans Christian Bernat,0.9886701442465727
Josip Posavec,30.0,ND Primorje,15,50.84857397057308,52.25866000195629,49.986709845679705,55.02624689950035,47.84194834425734,44.63369483098843,50.50700976876606,66,,,,33.39010844929653,,,,,,,,,,,,
Zion Suzuki,23.0,Parma Calcio 1913,48,49.23130953027035,51.013864114415284,47.878598642717975,47.114009546305944,57.25535092285529,43.65893020571806,50.49937312785942,67,0.98128945,98.128944,15.0,83.07516778192503,Antonín Kinský,0.9995808386772074,22.0,51.88404653057087,53.3514087554018,47.5857205047183,49.69453672187339,56.317255831060976,Georgiy Yermakov,0.9991697655249894,Marius Müller,0.9989982678187652
Marco Hiller,29.0,KAS Eupen,22,49.884507744111446,48.650522225095784,55.517909413716666,50.56556890883531,50.605732594865295,44.786880709246056,50.44019062562898,68,,,,42.76939754610715,,,,,,,,,,,,
Kjell Scherpen,26.0,SK Sturm Graz,40,48.80817748849106,51.36089679743881,49.16055165252787,50.45584230583855,54.908377558505876,41.99662418646545,50.415806305522565,69,0.0017469641,0.1746964,99.0,82.58128302481636,Georgiy Yermakov,0.9994438424259646,23.0,48.90315283987026,48.29634971938516,50.747194502228155,48.64026799712225,54.65402244572019,Antonín Kinský,0.999410112793914,Pavlo Isenko,0.9993756216677941
Eric Verstappen,31.0,SV Viktoria Aschaffenburg,2,56.335383641991974,45.55979906806415,57.036112576895796,35.32175322519876,49.061841373204786,49.81711365065734,50.403391072438495,70,,,,17.61180076186387,,,,,,,,,,,,
Marko Milosevic,35.0,FK Radnicki 1923 Kragujevac,46,50.34440374491423,50.866783254812155,48.19861348553877,48.934577168949666,53.78632068863129,44.714507286314785,50.39291701620448,71,,,,53.41435218589444,,,,,,,,,,,,
Carljohan Eriksson,30.0,Sarpsborg 08 FF,20,51.75137299191991,47.702412089150634,56.46550754527554,49.3239591358505,48.955785167992424,42.574092590931684,50.387978023927545,72,,,,39.43889444394617,,,,,,,,,,,,
Yannick Etile,25.0,Paris 13 Atletico,1,60.24648001813267,32.33458629739839,69.3322178933192,37.00961894323342,46.10531909832876,,50.36271966290645,73,0.0123272445,1.2327244,76.0,45.57157067918885,Andrea Hoxha,0.9779969827124448,26.0,54.632190511818685,46.781928732438104,51.94897888011032,42.69658991973789,54.98302139277174,Patrick Drewes,0.9735264591692042,Dominik Holec,0.9723002927039031
Georgiy Yermakov,23.0,Maccabi Haifa,20,52.703439582545485,51.82654174382935,51.81885706011705,54.977916439168105,43.77865737498001,42.17496428741906,50.31144011583084,74,0.5573753,55.73753,51.0,69.27722612508552,Marco Bizot,0.9986683400495464,35.0,55.260289444014695,,,,45.52157336777201,Jari De Busser,0.9986501054660044,Nacho Miras,0.9984885717037634
Issam El Maach,26.0,Roda JC Kerkrade,12,51.65802104984751,45.07539132712278,47.28575545983464,47.98524741099435,58.46038727028093,44.147664310971024,50.303333310058186,75,0.00568204,0.568204,83.0,59.20396602162877,Filip Stanković,0.999038843752013,24.0,50.92804282893711,46.188046326031525,46.09742533610196,53.52408755729257,60.89470403800201,Dominik Holec,0.9984849151415404,Georgiy Yermakov,0.9984429139401934
Pierre Patron,28.0,Quevilly Rouen Métropole,3,48.292253330311226,55.88847123420054,43.5559273688936,54.33012701892219,51.29822696722375,46.71504902877876,50.227169898043414,76,,,,18.014514708633627,,,,,,,,,,,,
Marius Müller,32.0,VfL Wolfsburg,5,54.96650016562846,48.75071208486599,46.15366630839575,38.485741467954725,54.14577634941608,47.00771434812894,50.19125754700623,77,,,,20.76898097110535,,,,,,,,,,,,
Filip Stanković,24.0,Venezia FC,15,53.49215127249493,47.61747318766595,48.25778374004689,49.51121364127734,50.98792190704874,44.478932753167236,50.18245996348455,78,0.9943824,99.43824,7.0,63.32860631241722,Hans Christian Bernat,0.9996764358170951,25.0,52.040407699833295,45.34001704045558,46.115011965232675,47.65636037167391,51.025171333703526,Gasper Tratnik,0.9994849710138898,Pavlo Isenko,0.999331241815721
Viljar Myhra,29.0,Odense Boldklub,24,50.26101321606026,52.77844765967913,51.4636720110795,52.29251431482882,46.17810817386064,44.94737299200882,50.065786014271275,79,,,,45.48421189760265,,,,,,,,,,,,
Hillel Konaté,31.0,ESTAC Troyes,12,47.61400450534038,48.62986479278624,50.834923508445,56.71917368137439,52.93818151838418,43.39480527535475,50.06470677200813,80,,,,29.018441582606425,,,,,,,,,,,,
Max Schmitt,20.0,SSV Ulm 1846,9,47.37708957665928,62.21870951462874,47.37892381373403,50.25672868710187,45.61529873189847,42.45647363160832,50.03526364465394,81,0.7997453,79.97453,42.0,54.65126212924413,Maximilian Weisbäcker,0.9985475092813493,24.0,46.842607074229676,67.39076021898605,50.77472752504936,46.82245372648347,47.71193366016076,Brent Gabriël,0.9970422504083102,Jean Butez,0.9958422442865037
Fabian de Keijzer,25.0,Heracles Almelo,58,50.312390773042004,47.2856606190361,48.25068085200222,48.65922955082989,55.86218242172449,43.61645664764658,50.00763375533037,82,0.9962806,99.62806,4.0,83.0658957472305,Georgiy Yermakov,0.9996306074339966,23.0,48.90315283987026,48.29634971938516,50.747194502228155,48.64026799712225,54.65402244572019,Dominik Holec,0.999307228966319,Pavlo Isenko,0.9991580388933367
Plamen Andreev,21.0,Racing Santander,1,,,,,,,50.0,83,0.0032671667,0.32671666,87.0,46.32753743917376,Pavlo Isenko,0.999873595558771,22.0,49.833201910802565,49.90900482212886,47.524404914199245,48.59824951669898,51.62453686442999,Taishi Brandon Nozawa,0.9998093366265348,Gasper Tratnik,0.9997374783987371
Peter Vindahl,28.0,AC Sparta Prag,81,51.8253757004692,49.38408584450168,56.02703706797409,51.72582963154771,43.92165992937802,43.828256758272936,49.976813226181235,84,,,,53.14847702748188,,,,,,,,,,,,
Kostas Lamprou,34.0,Willem II Tilburg,23,44.99182961727851,54.93129554723185,52.759452785366975,55.512107619208756,49.38181186328166,43.02472459688671,49.97653527685652,85,,,,43.57408404573268,,,,,,,,,,,,
Kamil Grabara,27.0,VfL Wolfsburg,46,52.72328990003509,47.49499863104494,50.10105341644481,46.55074199942572,51.15470592839938,45.11185197593393,49.972752693105384,86,,,,53.533555592780175,,,,,,,,,,,,
Leopold Wahlstedt,26.0,Aarhus GF,3,50.006669669992824,55.57386678213896,35.801036540359355,44.6050070992237,58.9890118914333,44.53071044964241,49.971768349170695,87,0.0893813,8.93813,63.0,47.21874962441678,Fabian de Keijzer,0.9964332912444067,25.0,50.10603685143083,47.51608865431524,40.740750040068384,45.85694801697373,62.03973063982812,Matous Trmal,0.9948833249638637,Marius Müller,0.9946370327441354
Pelle Boevink,28.0,FC Ingolstadt 04,12,52.17760508861317,46.19947585954204,55.575756405798245,43.76859545114676,51.00747427414434,43.060832897905776,49.96093620420093,88,,,,28.918249869371735,,,,,,,,,,,,
Karol Niemczycki,26.0,FC Ashdod,33,49.71480625195202,47.760019886221436,48.369882868235955,47.63499031459675,56.32450800098165,43.99309802531028,49.949983815986805,89,0.036010318,3.6010318,67.0,83.1781780974768,Georgiy Yermakov,0.9996307189801092,23.0,48.90315283987026,48.29634971938516,50.747194502228155,48.64026799712225,54.65402244572019,Dominik Holec,0.9992519466371202,Antonín Kinský,0.9991422033711425
Oliver Christensen,26.0,SK Sturm Graz,14,52.03176745976193,44.035905161564266,48.60312457163803,66.88395517460151,46.962135941528416,42.780655316996494,49.92703542760279,90,0.010271927,1.0271927,79.0,61.347402448453366,Hidde Jurjus,0.9961152941727797,32.0,48.53062899835782,47.090276920827684,53.46750437751949,57.90990420427275,46.07347319147256,Jari De Busser,0.9950610495875065,Patrik Gunnarsson,0.9934775749084891
Antonín Kinský,22.0,SK Slavia Prag,17,43.88956889118265,57.8776697901874,60.352357468211906,55.89609792197286,42.20821821876776,41.58126902694448,49.905575132922124,91,0.9965725,99.65725,3.0,65.01894549591961,Andrija Katic,0.9980104832594676,24.0,45.246200331557006,51.7338110413664,57.3644801484022,49.487108187905434,42.67767530386597,Patrik Gunnarsson,0.9960463206137301,Luca Petzold,0.9937330082437617
Lukas Schneller,24.0,1. FC Schweinfurt 05,21,49.863683604285306,49.63635124549768,51.610192440560546,51.66277033894334,49.597099666565725,43.60715300344799,49.89395881384908,92,0.0023399042,0.23399042,92.0,71.0682755234848,Taishi Brandon Nozawa,0.999680160444783,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,Kamil Grabara,0.9996578654336541,Gasper Tratnik,0.9992749363666027
Yannick Pandor,24.0,Royal Francs Borains,18,54.741072907278124,47.743436501085284,49.55409414476615,49.68729921408975,46.77780917409141,43.0549055685283,49.881160328769084,93,0.0012845063,0.12845063,104.0,66.88845106871356,Marco Bizot,0.9994785790744373,35.0,55.260289444014695,,,,45.52157336777201,Nacho Miras,0.9989418934578538,Patrick Drewes,0.9987774672832173
Mory Diaw,32.0,Rodez AF,11,49.067166861065594,51.98103155258906,50.0,51.21220284469106,50.0,42.634379151411714,49.869295610877174,94,,,,27.456980412090182,,,,,,,,,,,,
Mike Havekotte,30.0,TOP Oss,135,52.3023217986373,45.907259635359964,53.34725929344834,45.51385404472403,51.30230081358696,43.59419770033621,49.865792812887044,95,,,,53.07825931010086,,,,,,,,,,,,
Fabian Eutinger,22.0,DJK Vilzing,14,50.58974194193516,49.59654965351401,43.408812599167014,49.72409310573682,54.78954667363873,45.7921178573325,49.827478941326454,96,0.010556464,1.0556464,78.0,62.38435985756462,Matous Trmal,0.9995139087014867,27.0,47.260051870133246,49.682929433036996,42.75705793864761,50.899266064812615,55.028738995062554,Antonín Kinský,0.9992785926721572,Rihards Matrevics,0.9992132819961759
Kosei Tani,25.0,Machida Zelvia,174,50.25721731574434,50.161749678144986,49.688552179502395,50.286076883423824,50.38131508694558,41.77887286573855,49.756612306296084,97,0.96837574,96.83758,23.0,82.5200381326345,Kamil Grabara,0.9996617797649092,27.0,47.95326297186434,49.86294260858529,47.83935939837255,50.42926376959961,48.9108513203225,Pavlo Isenko,0.9995243666865944,Taishi Brandon Nozawa,0.9994514808397894
Miso Dubljanic,26.0,FK Rudar Prijedor,15,50.0,50.0,50.0,50.0,50.0,44.912852974493944,49.7456426487247,98,0.96661747,96.66174,24.0,63.4689882148145,Taishi Brandon Nozawa,0.9999581586170873,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,Kamil Grabara,0.9997914770559847,Gasper Tratnik,0.99976359657356
Luca Unbehaun,25.0,FC Emmen,59,49.87915545472954,47.068422249276914,48.87973421122009,58.0137869810583,50.27474189932537,43.4618579278799,49.73881119232215,99,0.032475017,3.2475016,68.0,83.00092131093166,Jari De Busser,0.9993371913630569,26.0,52.08468604486447,52.846583284940664,51.03032658145914,58.927199630940535,50.32700647550509,Hidde Jurjus,0.9986365983326687,Jean Butez,0.9982626035610435
Djordje Nikolic,28.0,FK Cukaricki,1,42.82926977731291,39.9786031707587,66.83845463027441,54.3945652335451,54.60998177803531,,49.731722640848346,100,,,,16.333333333333332,,,,,,,,,,,,
Sten Grytebust,36.0,Aalesunds FK,37,50.0,50.0,50.0,50.0,50.0,44.50094625121727,49.72504731256086,101,,,,53.35028387536518,,,,,,,,,,,,
Mathieu Michel,34.0,FC Valenciennes,14,50.0,50.0,50.0,50.0,50.0,44.07144108716831,49.70357205435842,102,,,,31.888098992817163,,,,,,,,,,,,
Anthony Racioppi,27.0,FC Sion,36,50.0,50.0,50.0,50.0,50.0,43.96449145859809,49.6982245729299,103,,,,53.18934743757943,,,,,,,,,,,,
Bum-keun Song,28.0,Jeonbuk Hyundai Motors,38,50.0,50.0,50.0,50.0,50.0,43.839640853318045,49.6919820426659,104,,,,53.15189225599541,,,,,,,,,,,,
Danijel Petkovic,32.0,FK Liepaja,47,50.0,50.0,50.0,50.0,50.0,43.783180574447556,49.68915902872238,105,,,,53.13495417233427,,,,,,,,,,,,
Kjell Peersman,21.0,KSK Lierse Kempenzonen,44,50.86187921555578,51.820776096137415,50.45842790725394,48.59804405652778,47.087518741967415,44.38930215670309,49.68825643186373,106,0.0025593902,0.255939,90.0,83.3006683179281,Nacho Miras,0.9996296683692146,28.0,48.7938091651079,47.71209134733794,49.31243331379464,47.810417360875455,43.66765289912867,Taishi Brandon Nozawa,0.9995707811822614,Kamil Grabara,0.9991873175402415
Pavlo Isenko,22.0,Universitatea Craiova,17,50.00000000000001,50.0,50.0,50.0,50.0,43.483464989879074,49.674173249493954,107,0.65393007,65.393005,49.0,65.70431364918328,Taishi Brandon Nozawa,0.9998315911339606,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,Kamil Grabara,0.9997998911682201,Gasper Tratnik,0.9996292662531074
Gasper Tratnik,26.0,Motor Lublin,6,48.23223304703363,51.76776695296637,51.76776695296637,51.76776695296637,48.23223304703363,44.79521225475383,49.65137226508937,108,0.89347816,89.34782,33.0,51.423387038980295,Taishi Brandon Nozawa,0.9996148172075415,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,Kamil Grabara,0.9995773688507816,Nacho Miras,0.9992901501970911
Warner Hahn,33.0,Hammarby IF,18,51.161623300528255,48.877023881570395,49.36554700361996,51.251088850380675,49.01401052905901,43.76653841292972,49.6449617285119,109,,,,37.12996152387892,,,,,,,,,,,,
Ignacio de Arruabarrena,29.0,Barcelona SC Guayaquil,22,50.0,50.0,50.0,50.0,50.0,42.70371372899801,49.6351856864499,110,,,,42.144447452032736,,,,,,,,,,,,
Marko Johansson,27.0,Eintracht Braunschweig,6,58.94227537767943,42.38089638018491,48.757871906847136,42.14093353770553,48.78592074422369,43.73524298046955,49.63058232700665,111,,,,21.120572894140864,,,,,,,,,,,,
Simon Sluga,32.0,NK Celje,2,50.0,,50.0,,50.0,42.5,49.625,112,,,,15.416666666666668,,,,,,,,,,,,
Markus Ponath,25.0,FC Ingolstadt 04,8,46.98996313389221,49.2113173808291,62.053016218197016,50.44065802529692,45.575309503594966,44.290448865448894,49.62085499558416,113,0.9502512,95.02512,27.0,53.88644311320735,Andrija Katic,0.9990544734514532,24.0,45.246200331557006,51.7338110413664,57.3644801484022,49.487108187905434,42.67767530386597,Luca Petzold,0.9983507076588714,Nacho Miras,0.9958589975802773
Liam Bossin,29.0,KV Oostende,24,50.01739645377158,50.03954004675204,48.80523817918428,50.42653334344375,50.0,44.38095919817077,49.59561396661243,114,,,,45.31428775945123,,,,,,,,,,,,
