player_id,player_name,label,age,club,origin_median,current_median,step,save_pct_mean,save_pct_median,save_pct_std,save_pct_min,save_pct_max,psxg_delta_mean,psxg_delta_median,psxg_delta_std,psxg_delta_min,psxg_delta_max,catches_mean,catches_median,catches_std,catches_min,catches_max,long_pass_acc_mean,long_pass_acc_median,long_pass_acc_std,long_pass_acc_min,long_pass_acc_max,sweeper_actions_mean,sweeper_actions_median,sweeper_actions_std,sweeper_actions_min,sweeper_actions_max,errors_mean,errors_median,errors_std,errors_min,errors_max,matches_count,shot_stopping_consistency,distribution_consistency,overall_consistency,overall_performance_variance,player_name_from_matches,matches_count_from_matches,shot_stopping_score,handling_score,distribution_score,sweeping_score,reliability_score,consistency_score,current_score,current_rank,success_probability,potential_score,potential_rank
3863.0,Luca Plogmann,PLAYS,26.0,Go Ahead Eagles Deventer,0.433012,0.6917069149999999,0.2586949149999999,0.7383865311111111,0.8525916,0.2230613812730059,0.35412467,0.9485598,-0.2009264921666666,-0.0980069624999999,0.7176117055792159,-1.8977413,1.2753642,0.0538512425555555,0.048809525,0.0610953803271843,0.0,0.2,0.2766245035294117,0.25,0.1595331339363353,0.0,0.5,0.5,0.0,0.7071067811865476,0.0,2.0,10.0,10.0,5.357787076110918,1.0,20.0,18,0.4703365434261109,0.1595331339363353,1.0854962464874172,1.0854962464874172,Luca Plogmann,18,42.49628887194452,49.40483928260543,42.98529378775823,46.57174961510029,46.88847294025172,42.98475396276544,45.26175583396682,205,0.99681735,99.68173,1
81122.0,Nahuel Noll,PLAYS,22.0,SpVgg Greuther Fürth,0.405667995,0.710514535,0.3048465399999999,0.8537092640000001,0.872811375,0.0842292471285518,0.6536422,0.955005,0.2220521669473684,0.19632363,0.7362583215638396,-1.6298897,2.4557672,0.063242241368421,0.0625,0.0679898738598836,0.0,0.2,0.3792856618947368,0.4,0.1795439823297211,0.0,0.7777778,1.5789473684210529,1.0,1.0173926082384548,0.0,4.0,11.31578947368421,12.0,5.657371116801193,3.0,22.0,19,0.4102437843461957,0.1795439823297211,1.2917912920943733,1.2917912920943733,Nahuel Noll,19,51.5920152408203,45.409912337772646,48.20837169922371,52.97484993913229,51.20643435218586,43.86866726952779,49.52304802251096,116,0.9966876,99.66876,2
106592.0,Antonín Kinský,PLAYS,22.0,SK Slavia Prag,0.345279435,0.528078685,0.1827992499999999,0.7020924914285713,0.80931234,0.2617787574079404,0.14968711,0.9551102,0.1854201260588235,0.123675436,0.4293671920047987,-0.49441987,1.0376475,0.1807620517647059,0.16666667,0.1770594296216765,0.0,0.5714286,0.7049137176470588,0.71428573,0.2296127228281256,0.27272728,1.0,1.8235294117647056,1.0,2.32473907454275,0.0,9.0,6.235294117647059,4.0,4.548755485909111,1.0,15.0,17,0.3455729747063695,0.2296127228281256,1.1597301054881604,1.1597301054881604,Antonín Kinský,17,43.88956889118265,57.8776697901874,60.35235746821191,55.89609792197286,42.20821821876776,41.58126902694448,49.90557513292213,91,0.9965725,99.65725,3
31713.0,Fabian de Keijzer,PLAYS,25.0,Heracles Almelo,0.433012,0.6917069149999999,0.2586949149999999,0.8429581389743591,0.8655759,0.1312223540875632,0.46082398,0.99383634,0.0303605623275862,0.101049455,0.8235533910579048,-2.8029184,1.565773,0.0515373759999999,0.036375662,0.0610521876097869,0.0,0.25,0.3449620592413793,0.33333334,0.1963669039676126,0.0,1.0,0.7237606620689655,0.0,1.0046457142731753,0.0,4.0,13.258620689655173,13.0,4.544363560432746,4.0,24.0,58,0.477387872572734,0.1963669039676126,0.7514141034719396,0.7514141034719396,Fabian de Keijzer,58,50.312390773042,47.2856606190361,48.25068085200222,48.65922955082989,55.86218242172449,43.61645664764658,50.00763375533037,82,0.9962806,99.62806,4
49611.0,Diant Ramaj,PLAYS,24.0,1. FC Heidenheim 1846,0.433012,0.82647051,0.39345851,0.8371772085714285,0.859239335,0.1216900928109892,0.5518072,0.9975893,-0.3192651828571429,-0.41366947,0.503886804770336,-1.124199,0.5323205,0.0881265404761904,0.09090909,0.0767116487850648,0.0,0.25,0.418446749047619,0.3888889,0.1414028084983714,0.23076923,0.78571427,0.9523809523809524,1.0,1.023532631438318,0.0,3.0,15.61904761904762,16.0,4.104585124908368,7.0,22.0,21,0.3127884487906626,0.1414028084983714,0.6205841578474806,0.6205841578474806,Diant Ramaj,21,46.63439808036352,50.8895251312649,47.15766636899145,46.996515741606096,61.68274375782749,46.3456936294429,50.595359412909005,61,0.9956625,99.56625,5
83010.0,Jan Olschowsky,PLAYS,24.0,Alemannia Aachen,0.37057419,0.557671055,0.187096865,0.8882497271428571,0.93806225,0.1130041815639371,0.6101722,0.9926293,0.0433513092592592,0.11293733,0.6562822750066958,-1.3352196,1.2474549,0.1026324938148148,0.083333336,0.1025138305940683,0.0,0.30769232,0.3628667666666666,0.4,0.2012316919257435,0.0,0.8,2.1634653259259258,2.0,1.886591898545072,0.0,7.993732,13.851851851851851,14.0,4.391457649220847,6.0,23.0,27,0.3846432282853164,0.2012316919257435,0.8512272582780255,0.8512272582780255,Jan Olschowsky,27,50.79444590134109,52.0223570761222,46.327427895374576,56.018502337396605,51.13298432769778,44.37419093276056,50.6390760158502,59,0.99457633,99.457634,6
47231.0,Filip Stanković,PLAYS,24.0,Venezia FC,0.6917069149999999,0.82,0.128293085,0.881434445,0.91245545,0.0799873206133849,0.76285243,0.93797445,0.3164992966666667,0.07650256,0.9700798766544632,-1.248455,2.0846944,0.0802509062666666,0.11111111,0.0664412282904881,0.0,0.1764706,0.3715873066666667,0.33333334,0.1889510963869456,0.0,0.75,0.9333333333333332,1.0,0.7988086367179803,0.0,2.0,10.6,11.0,4.256088076424842,3.0,18.0,15,0.5250335986339241,0.1889510963869456,0.8220502111718616,0.8220502111718616,Filip Stanković,15,53.49215127249493,47.61747318766595,48.25778374004689,49.51121364127734,50.98792190704874,44.47893275316724,50.18245996348455,78,0.9943824,99.43824,7
126428.0,Justin Heekeren,PLAYS,25.0,FC Schalke 04,0.34851325,0.710514535,0.3620012849999999,0.860661185,0.87406055,0.0849517945136964,0.7261696,0.95871085,-0.0708188818260869,0.06446886,0.8147604695474087,-1.580609,1.6780338,0.15730244,0.125,0.1246691953782751,0.0,0.44444445,0.479059412173913,0.42857143,0.1446929127823912,0.25,0.73333335,1.608695652173913,2.0,1.1575495447783652,0.0,4.0,13.565217391304348,13.0,5.025626030262044,4.0,21.0,23,0.4498561320305525,0.1446929127823912,0.9399108463416984,0.9399108463416984,Justin Heekeren,23,49.62744160665435,54.85086182092456,54.32368918213132,51.0667898401093,53.09501459610106,45.79094723094936,52.02218748827953,31,0.9942275,99.42275,8
105636.0,Tom de Graaff,PLAYS,21.0,PEC Zwolle,0.433012,0.6917069149999999,0.2586949149999999,0.854549643125,0.8734403,0.0968026351273944,0.6833399,0.9898923,-0.0006862889565217,0.09641777,1.171496280039064,-2.4537709,2.5796285,0.0796223774782608,0.083333336,0.064990681372509,0.0,0.2,0.3575383018181818,0.3,0.1231141554111072,0.16666667,0.6,0.5217391304347826,0.0,0.897955517089759,0.0,4.0,14.304347826086955,15.0,4.425492089830707,7.0,21.0,23,0.6341494575832293,0.1231141554111072,0.6552116639874621,0.6552116639874621,Tom de Graaff,23,48.57016367240151,50.48949884361237,50.83541183922868,42.314589314954986,50.29841341476383,44.692787430005566,48.82004163227577,147,0.9929367,99.29367,9
50129.0,Franco Israel,PLAYS,25.0,FC Turin,0.622191505,0.82,0.1978084949999999,0.84849279,0.86609253,0.1380467398562158,0.6644066,0.9973795,-0.44227541,-0.47756982,1.188621293561931,-2.5871122,1.041312,0.0795773911111111,0.1,0.0525181100665826,0.0,0.14285715,0.3763227577777777,0.375,0.1393911057900127,0.11111111,0.5555556,1.2222222222222223,1.0,1.2018504251546631,0.0,3.0,11.666666666666666,11.0,6.837397165588672,4.0,23.0,9,0.6633340167090733,0.1393911057900127,1.6590203664661345,1.6590203664661345,Franco Israel,9,46.201298665793054,45.17719389725665,47.17591999287965,47.998395592130606,56.16257542375722,43.692921924736055,48.1892171183225,167,0.9895808,98.958084,10
