player_id,player_name,age,current_score,potential_score,potential_rank,similar_gk_1,similarity_score_1,sim1_young_age,sim1_shot_stopping,sim1_handling,sim1_distribution,sim1_sweeping,sim1_reliability,sim1_consistency,similar_gk_2,similarity_score_2,sim2_young_age,sim2_shot_stopping,sim2_handling,sim2_distribution,sim2_sweeping,sim2_reliability,sim2_consistency,similar_gk_3,similarity_score_3,sim3_young_age,sim3_shot_stopping,sim3_handling,sim3_distribution,sim3_sweeping,sim3_reliability,sim3_consistency
116720.0,Plamen Andreev,21.0,50.0,,,Pavlo Isenko,0.999873595558771,22.0,49.833201910802565,49.90900482212886,47.524404914199245,48.59824951669898,51.62453686442999,43.914272751233504,Taishi Brandon Nozawa,0.9998093366265348,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,44.35952270254134,Gasper Tratnik,0.9997374783987371,26.0,50.43560985582375,49.29855708187071,47.24263753649173,50.039028123341225,49.434155990641024,45.125199792941864
32331.0,Leopold Wahlstedt,26.0,49.971768349170695,,,Fabian de Keijzer,0.9964332912444067,25.0,50.10603685143083,47.51608865431524,40.740750040068384,45.85694801697373,62.03973063982812,46.390634748710504,Matous Trmal,0.9948833249638637,27.0,47.260051870133246,49.682929433036996,42.75705793864761,50.899266064812615,55.028738995062554,43.85371094262805,Marius Müller,0.9946370327441354,32.0,50.618483343805,52.05214980260434,46.71950877803234,53.296794247971604,61.24892877012243,44.95887057322816
38429.0,Karol Niemczycki,26.0,49.949983815986805,,,Georgiy Yermakov,0.9996307189801092,23.0,48.90315283987026,48.29634971938516,50.747194502228155,48.64026799712225,54.65402244572019,43.37452432527026,Dominik Holec,0.9992519466371202,31.0,52.287744503931016,48.94962187724976,55.362422372478065,51.161652597834475,58.615286413822304,44.90382246955842,Antonín Kinský,0.9991422033711425,22.0,51.88404653057087,53.3514087554018,47.5857205047183,49.69453672187339,56.317255831060976,44.61048816238198
13811.0,Oliver Christensen,26.0,49.92703542760279,,,Hidde Jurjus,0.9961152941727797,32.0,48.53062899835782,47.090276920827684,53.46750437751949,57.90990420427275,46.07347319147256,43.20882783813978,Jari De Busser,0.9950610495875065,26.0,52.08468604486447,52.846583284940664,51.03032658145914,58.927199630940535,50.32700647550509,44.67479529162929,Patrik Gunnarsson,0.9934775749084891,25.0,47.79913382597286,55.77736796942522,52.33638033197686,61.028847129485996,45.70604557326881,43.17785902927119
106592.0,Antonín Kinský,22.0,49.905575132922124,,,Andrija Katic,0.9980104832594676,24.0,45.246200331557006,51.7338110413664,57.3644801484022,49.487108187905434,42.67767530386597,43.16268065050644,Patrik Gunnarsson,0.9960463206137301,25.0,47.79913382597286,55.77736796942522,52.33638033197686,61.028847129485996,45.70604557326881,43.17785902927119,Luca Petzold,0.9937330082437617,24.0,43.887705690305424,46.27231382359704,54.86206870171563,49.981837850534795,47.909437757899326,43.73707448075528
47278.0,Lukas Schneller,24.0,49.89395881384908,,,Taishi Brandon Nozawa,0.999680160444783,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,44.35952270254134,Kamil Grabara,0.9996578654336541,27.0,47.95326297186434,49.86294260858529,47.83935939837255,50.42926376959961,48.9108513203225,43.21550450123318,Gasper Tratnik,0.9992749363666027,26.0,50.43560985582375,49.29855708187071,47.24263753649173,50.039028123341225,49.434155990641024,45.125199792941864
79697.0,Yannick Pandor,24.0,49.881160328769084,,,Marco Bizot,0.9994785790744373,35.0,55.260289444014695,,,,45.52157336777201,40.12203085510723,Nacho Miras,0.9989418934578538,28.0,48.7938091651079,47.71209134733794,49.31243331379464,47.810417360875455,43.66765289912867,43.72231283715715,Patrick Drewes,0.9987774672832173,33.0,56.194363581176795,49.24218205633876,54.797733736052706,53.51661865971393,55.07915620368409,44.399117691134336
53680.0,Fabian Eutinger,22.0,49.827478941326454,,,Matous Trmal,0.9995139087014867,27.0,47.260051870133246,49.682929433036996,42.75705793864761,50.899266064812615,55.028738995062554,43.85371094262805,Antonín Kinský,0.9992785926721572,22.0,51.88404653057087,53.3514087554018,47.5857205047183,49.69453672187339,56.317255831060976,44.61048816238198,Rihards Matrevics,0.9992132819961759,26.0,46.52031088956172,45.57918437950524,44.09221039704963,47.00811887839371,48.80110760297313,43.29145478898042
27748.0,Kosei Tani,25.0,49.756612306296084,,,Kamil Grabara,0.9996617797649092,27.0,47.95326297186434,49.86294260858529,47.83935939837255,50.42926376959961,48.9108513203225,43.21550450123318,Pavlo Isenko,0.9995243666865944,22.0,49.833201910802565,49.90900482212886,47.524404914199245,48.59824951669898,51.62453686442999,43.914272751233504,Taishi Brandon Nozawa,0.9994514808397894,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,44.35952270254134
28572.0,Miso Dubljanic,26.0,49.7456426487247,,,Taishi Brandon Nozawa,0.9999581586170873,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,44.35952270254134,Kamil Grabara,0.9997914770559847,27.0,47.95326297186434,49.86294260858529,47.83935939837255,50.42926376959961,48.9108513203225,43.21550450123318,Gasper Tratnik,0.99976359657356,26.0,50.43560985582375,49.29855708187071,47.24263753649173,50.039028123341225,49.434155990641024,45.125199792941864
5674.0,Luca Unbehaun,25.0,49.73881119232215,,,Jari De Busser,0.9993371913630569,26.0,52.08468604486447,52.846583284940664,51.03032658145914,58.927199630940535,50.32700647550509,44.67479529162929,Hidde Jurjus,0.9986365983326687,32.0,48.53062899835782,47.090276920827684,53.46750437751949,57.90990420427275,46.07347319147256,43.20882783813978,Jean Butez,0.9982626035610435,30.0,50.77469879346565,55.81718097111096,50.82773405728266,58.35957802315499,51.093261271682856,43.592453318279176
96075.0,Kjell Peersman,21.0,49.68825643186373,,,Nacho Miras,0.9996296683692146,28.0,48.7938091651079,47.71209134733794,49.31243331379464,47.810417360875455,43.66765289912867,43.72231283715715,Taishi Brandon Nozawa,0.9995707811822614,23.0,48.16414606588572,48.96902843973658,48.98613572643285,48.471602523229684,48.16491925958806,44.35952270254134,Kamil Grabara,0.9991873175402415,27.0,47.95326297186434,49.86294260858529,47.83935939837255,50.42926376959961,48.9108513203225,43.21550450123318
