player_id,player_name,label,age,club,origin_median,current_median,step,save_pct_mean,save_pct_median,save_pct_std,save_pct_min,save_pct_max,psxg_delta_mean,psxg_delta_median,psxg_delta_std,psxg_delta_min,psxg_delta_max,catches_mean,catches_median,catches_std,catches_min,catches_max,long_pass_acc_mean,long_pass_acc_median,long_pass_acc_std,long_pass_acc_min,long_pass_acc_max,sweeper_actions_mean,sweeper_actions_median,sweeper_actions_std,sweeper_actions_min,sweeper_actions_max,errors_mean,errors_median,errors_std,errors_min,errors_max,matches_count,shot_stopping_consistency,distribution_consistency,overall_consistency,overall_performance_variance,player_name_from_matches,matches_count_from_matches,shot_stopping_score,handling_score,distribution_score,sweeping_score,reliability_score,consistency_score
107693.0,Felix Wienand,STAYED,23.0,,0.557671055,,0.0,0.8678295300000001,0.8678295300000001,0.09779050610145036,0.7986812,0.93697786,0.18061361375000004,0.428731925,0.8713563102954054,-1.627767,1.1641421,0.1791851975,0.16666667,0.11610830428545248,0.03448276,0.4,0.24589647625000002,0.23611111,0.21783742175194537,0.0,0.5555556,1.0,1.0,1.3093073414159544,0.0,4.0,12.333333333333334,14.0,5.1478150704935,6.0,21.0,9,0.48457340819842787,0.21783742175194537,5.170001731592497,5.170001731592497,Felix Wienand,9,52.04167965543054,65.62182204446137,39.99210990249416,45.73750555201794,54.13746831145003,45.704961328110436
107694.0,Julius Pünt,STAYED,21.0,,0.26403716,,0.0,0.8249127214705883,0.860557665,0.1427588304706118,0.43140304,0.9932007,0.30234645293442625,0.2709632,0.7451803916773851,-2.0917025,2.4377356,0.11610706427868853,0.11111111,0.09654442539727096,0.0,0.5,0.34232374433333335,0.2857143,0.25703990673997895,0.0,1.0,0.8524590163934426,1.0,1.1377765681915246,0.0,5.0,11.229508196721312,11.0,5.734089415135155,1.0,29.0,61,0.44396961107399846,0.25703990673997895,1.0550255322692215,1.0550255322692215,Julius Pünt,61,51.22985570753044,51.57948722470111,46.330162046079366,44.21697713738162,47.72776253188156,44.94605895802162
107851.0,Robert Kwasigroch,DROPPED,21.0,Fortuna Düsseldorf II,0.710514535,0.37057419,0.3399403449999999,0.78235257,0.78235257,,0.78235257,0.78235257,0.5127919,0.5127919,,0.5127919,0.5127919,0.0952381,0.0952381,,0.0952381,0.0952381,0.375,0.375,,0.375,0.375,0.0,0.0,,0.0,0.0,6.0,6.0,,6.0,6.0,1,,,,,Robert Kwasigroch,1,51.914995617478745,51.65403869417046,47.510371947661994,36.80996336729734,35.63502447915113,
107868.0,Justin Treichel,PLAYS,23.0,Roda JC Kerkrade,0.37057419,0.433012,0.0624378099999999,0.82662027,0.82662027,0.055081539360495375,0.78767174,0.8655688,-0.459326434,-1.0502923,1.3069550522351576,-1.576478,1.4629229,0.14948718,0.16666667,0.1022254022759507,0.0,0.25,0.40632034,0.42857143,0.2184769938789413,0.16666667,0.6363636,2.28377238,2.0,1.2181017684308328,1.0,4.0,6.0,6.0,1.0,5.0,7.0,5,0.6810182957978265,0.2184769938789413,0.10696220299666645,0.10696220299666645,Justin Treichel,5,46.40105383861562,53.24250050602033,50.034290749035726,58.686965222670956,36.458038471727725,46.477141352658734
108200.0,Kaique Pereira,STAYED,22.0,,0.622191505,,0.0,0.8085866322222223,0.8176228,0.10222266563419775,0.56997544,0.93062186,0.2735364621095238,0.23283422,0.8936130188393591,-1.3318927,2.7830584,0.08580499004761905,0.071428575,0.07702911199974634,0.0,0.25,0.3702758919047619,0.33333334,0.2101643628379798,0.0,0.75,1.380952380952381,1.0,1.0235326314383182,0.0,3.0,13.80952380952381,14.0,5.473746866809312,6.0,26.0,21,0.49791784223677843,0.2101643628379798,1.1850695267336404,1.1850695267336404,Kaique Pereira,21,51.754518044768965,48.746560312590866,49.999978344317846,56.3693102881347,63.6993922014922,43.8761901610618
109277.0,Jan Niemann,STAYED,21.0,,0.26403716,,0.0,0.81499303625,0.8110702000000001,0.08511000285997072,0.70602524,0.9481495,0.7863834999000001,0.737808525,1.240152345468326,-1.1033235,3.4536028,0.0361102286,0.02631579,0.03922214758927412,0.0,0.08571429,0.282063493,0.25,0.14139522313431835,0.11111111,0.5,0.64461026,0.5,0.7405695148370673,0.0,2.0,14.473684210526315,15.0,6.058679917208144,4.0,27.0,19,0.6626311741641484,0.14139522313431835,54.0227352214584,54.0227352214584,Jan Niemann,19,55.03634105876716,39.28570599557693,42.9531471347814,43.089080115517376,57.230924887897565,37.26049346595238
109353.0,Elias Bethke,STAYED,22.0,,0.557671055,,0.0,0.830829571,0.862568795,0.1336520720513551,0.40009192,0.99047434,0.1547525574193548,0.12888288,0.9584089802043372,-1.5635774,1.5966046,0.07178550941935484,0.055555556,0.08030165870947008,0.0,0.2857143,0.44408730999999996,0.430555555,0.2255065491887296,0.0,1.0,1.8709677419354838,2.0,1.565075833814898,0.0,6.0,9.451612903225806,9.0,4.773808470375404,1.0,23.0,31,0.5460305261278462,0.2255065491887296,0.8803071702838726,0.8803071702838726,Elias Bethke,31,49.51220227490086,46.19308923728642,53.14861235652127,56.12240059566641,46.83386214391878,43.71053665599191
111797.0,Bruno Antúnez,STAYED,23.0,,0.4,,0.0,0.8371844215789475,0.8651566,0.11336791952742767,0.5878617,0.9819784,0.51663924184375,0.60329185,0.8105405020580939,-1.5819285,2.2121336,0.11188707846875,0.1,0.09415686856453445,0.0,0.42857143,0.4527587909375,0.44761905,0.2394784805675355,0.0,1.0,0.6875,0.0,0.895778630487862,0.0,3.0,10.4375,11.5,4.420899777048749,3.0,18.0,32,0.4619542107927608,0.2394784805675355,0.9218982835726618,0.9218982835726618,Bruno Antúnez,32,54.32436264453249,49.08043648889811,51.0685920692392,48.33869490110621,54.05236330160159,44.09863408546577
112089.0,Tjark Ernst,STAYED,22.0,,0.710514535,,0.0,0.8502421357142858,0.8640905299999999,0.09668775226781598,0.5800667,0.99355686,-0.06546063085344828,-0.00934228325,0.8503873242098161,-2.542118,2.474164,0.07349844786206895,0.06458333499999999,0.07499489771577433,0.0,0.30769232,0.43185460561403505,0.41666666,0.25027132013985726,0.0,0.8,1.0344827586206897,1.0,1.0423576050907397,0.0,4.0,8.275862068965518,8.0,3.693489309431783,1.0,18.0,58,0.47353753823881606,0.25027132013985726,0.5795860530373695,0.5795860530373695,Tjark Ernst,58,48.86539944241228,48.59416177671175,51.878162534483224,48.07472652405466,42.82700771739958,43.8376540686741
112438.0,Gakuji Ota,STAYED,35.0,,0.614975735,,0.0,0.8350607776666668,0.855192775,0.13335620594688907,0.5691023,0.98907346,0.30518847145742856,0.21478681,0.795309453589793,-0.907794,2.4338045,0.128851898125,0.11111111,0.1026528936246883,0.0,0.5,0.3329036603571428,0.33333334,0.22724855457963683,0.0,0.71428573,1.7904714339285714,1.5,1.4117200649616504,0.0,6.0,15.101694915254237,14.0,4.805510182302715,8.0,32.0,59,0.464332829768341,0.22724855457963683,15.273610514376442,15.273610514376442,Gakuji Ota,59,52.40758944332767,57.73347744510402,49.09844762037096,54.91904036892225,60.88329811436179,42.74917644974548
